IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
614,10,0.6755729241315653,0.19155595136918088,0.4307692307692308,1.2292386787387383e-08,A,5
577,10,0.12746280277045127,0.0,1.0,0.9770226300899744,A,5
591,10,0.7773916593809174,0.2796795277809276,0.6176470588235294,0.2551315043313167,A,5
554,10,0.6545163582958023,0.08695240053833263,0.7,0.8330143317519274,A,5
604,10,0.3969245013437574,0.10088856019637918,1.0,0.9726532132038171,C,3
613,10,0.3515254437081654,0.08415576522305251,0.75,0.6713474534827301,B,4
588,10,0.5538319513437466,0.07217645389081918,0.9047619047619048,0.7772998611746911,A,5
584,10,0.5741145388574822,0.10785959795406246,0.6037735849056604,0.011381877729351708,A,5
565,10,0.745644955802971,0.25988463673346746,0.7619047619047619,0.7772998611746911,A,5
650,10,0.668221568901473,0.12858208615732455,0.5423728813559322,0.003927901670190922,B,4
583,10,0.45369199337871113,0.08624745544268711,0.6326530612244898,0.038631651159049735,A,5
605,10,0.6707877727342804,0.10408432634608535,0.4606741573033708,1.859020491862617e-05,A,5
556,10,0.8710979038208413,0.38663591555891047,0.8260869565217391,0.7094794344646491,A,5
592,10,0.39992557361198117,0.0,0.6774193548387096,0.3691851106220205,D,2
617,10,0.3300232368438966,0.01739331835708169,0.8461538461538461,0.9357502889191065,B,4
634,10,0.3241356410224254,0.008520535356405462,0.6666666666666666,0.19332136980230863,B,4
576,10,0.7096417631516099,0.06179901829763257,0.9375,0.8949994149797352,A,5
568,10,0.05593900395219404,0.0,1.0,0.9770226300899744,B,4
639,10,0.30615563791377837,0.06551907986398532,0.9285714285714286,0.9241418199787566,B,4
644,10,0.41774658718125646,0.020840102851443623,1.0,0.9726532132038171,B,4
574,10,0.6068370887154124,0.17662650500358476,0.6470588235294118,0.876996017054471,E,1
557,10,0.6949162999275488,0.17821203204066433,0.8333333333333334,0.9456867338673594,B,4
633,10,0.6330260586613959,0.13929467049540115,0.5063291139240507,0.00011085874639534321,A,5
598,10,0.9565791162129567,0.8424299842414138,0.5909090909090909,0.05431326613264064,A,5
562,10,0.5282129668584535,0.1577569809570571,1.0,0.983811653802363,C,3
628,10,0.47641376692251536,0.07474239820211984,0.6111111111111112,0.19332136980230863,A,5
573,10,0.6551889584252715,0.1697782941004125,0.48484848484848486,0.0011285254065693502,A,5
552,10,0.5486814824592376,0.18385108119452104,0.4594594594594595,0.16698566824807262,B,4
566,10,0.18189242345948625,0.09010759431800906,1.0,0.9864230830562556,B,4
587,10,0.1311235399947783,0.0,1.0,0.9770226300899744,B,4
642,10,0.32470957289947344,0.0,0.7857142857142857,0.9241418199787566,B,4
555,10,0.2661859965335329,0.0,0.9655172413793104,0.45547539583056895,A,5
622,10,0.41721043991946216,0.08542019886578027,0.55,0.8066786301976913,B,4
646,10,0.3205773453437217,0.11441392071868367,0.7837837837837838,0.16698566824807262,C,3
638,10,0.28686468275050864,0.03621158159382729,0.8461538461538461,0.9357502889191065,B,4
603,10,0.17045306999630017,0.0,0.8461538461538461,0.9357502889191065,C,3
599,10,0.3548867394391137,0.03351132901402386,0.6206896551724138,0.5,A,5
